AÑO,GIRO,NUMERO DE NIVELES,ENTIDAD,TIPO DE BIEN,CAUSA DEL SINIESTRO,NUMERO DE SINIESTROS,MONTO DE SINIESTRO,MONTO PAGADO,CAUSA
2017,Casa,28,Jalisco,Contenidos,Naturaleza-Rayo,1,5200,4750,Naturaleza
2017,Casa,14,Distrito Federal,Edificio,Agua-Lluvia,1,1750,0,Agua
2017,Casa,1,Baja California,Edificio,Humano-Impacto Vehicular,2,18368,19851,Humano
2017,Oficinas,1,Baja California,Edificio,Naturaleza-Rayo,1,0,0,Naturaleza
2017,Oficinas,1,Baja California Sur,Edificio,Agua-Lluvia,1,1750,0,Agua
2017,Oficinas,1,Quintana Roo,Edificio,"Incidente-Rotura de Techo, Vidrios o Paredes",1,-1899,0,Incidente
2017,Oficinas,14,Veracruz,Edificio,Agua-No Atmosferica,1,0,0,Agua
2017,Oficinas,2,Jalisco,Contenidos,Incidente-Corto Electrico,1,37131,37131,Incidente
2017,Oficinas,1,Jalisco,Edificio,Humano-Error,1,-10928,0,Humano
2017,Oficinas,1,Queretaro,Contenidos,Caida-Maquinaria,1,66018,0,Caida
2017,Cultivo,1,Guanajuato,Edificio,Agua-No Atmosferica,1,2383,0,Agua
2017,Animal,2,Queretaro,Ambos u Otros,Incidente-Explosion,1,78289,78289,Incidente
2017,Mina,1,Zacatecas,Contenidos,Caida-Maquinaria,1,66018,0,Caida
2017,Energia Electrica,1,Oaxaca,Edificio,Agua-Lluvia,2,-11979715,0,Agua
2017,Energia Electrica,1,Oaxaca,Edificio,Agua-Tuberia Rota,2,-6808615,0,Agua
2017,Energia Electrica,1,Mexico,Edificio,Incidente-Explosion,1,0,71216250,Incidente
2017,Fabrica,2,Guanajuato,Ambos u Otros,Caida-Maquinaria,1,0,0,Caida
2017,Fabrica,6,Baja California,Contenidos,Naturaleza-Rayo,1,31179094,25357559,Naturaleza
2017,Industria,1,Guanajuato,Ambos u Otros,Agua-Lluvia,1,39483,0,Agua
2017,Industria,1,Nuevo Leon,Edificio,Agua-No Atmosferica,1,5176,0,Agua
2017,Industria,1,Michoacan,Contenidos,Agua-Lluvia,1,368827,0,Agua
2017,Fabrica,1,Baja California Sur,Edificio,Agua-Lluvia,1,1750,0,Agua
2017,Fabrica,1,Nuevo Leon,Edificio,Incidente-Explosion,1,22526759,15941262,Incidente
2017,Fabrica,1,Tamaulipas,Ambos u Otros,Incidente-Explosion,1,27942077,4309012,Incidente
2017,Fabrica,1,Tlaxcala,Ambos u Otros,Incidente-Explosion,1,27941847,14935535,Incidente
2017,Fabrica,1,Queretaro,Contenidos,Incidente-Corto Electrico,1,-2087603,0,Incidente
2017,Fabrica,1,Queretaro,Contenidos,Naturaleza-Fenomeno,1,138451,0,Naturaleza
2017,Fabrica,1,Baja California,Contenidos,Agua-Lluvia,1,2269270,13038993,Agua
2017,Industria,2,Jalisco,Edificio,Incidente-Corto Electrico,1,-59557,0,Incidente
2017,Casa,2,Mexico,Edificio,Incidente-Corto Electrico,1,-15000,0,Incidente
2017,Casa,2,Nuevo Leon,Edificio,Humano-Impacto Vehicular,1,29550,29550,Humano
2017,Casa,2,Nuevo Leon,Edificio,Agua-Tuberia Rota,7,35216,43847,Agua
2017,Casa,2,Nuevo Leon,Ambos u Otros,Incidente-Explosion,1,0,0,Incidente
2017,Casa,3,Distrito Federal,Edificio,Incidente-Corto Electrico,1,2052,2052,Incidente
2017,Casa,20,Mexico,Edificio,Agua-Tuberia Rota,1,3190,0,Agua
2017,Casa,25,Distrito Federal,Edificio,Agua-Tuberia Rota,1,2801,2801,Agua
2017,Casa,5,Nuevo Leon,Edificio,Humano-Impacto Vehicular,1,15000,0,Humano
2017,Casa,1,Baja California,Edificio,Incidente-Explosion,2,26648,24474,Incidente
2017,Casa,1,Colima,Edificio,Incidente-Explosion,2,48467,48467,Incidente
2017,Casa,1,Guanajuato,Edificio,Incidente-Explosion,2,32864,32864,Incidente
2017,Casa,1,Jalisco,Contenidos,Incidente-Explosion,1,0,0,Incidente
2017,Casa,1,Nuevo Leon,Edificio,Agua-Tuberia Rota,1,0,0,Agua
2017,Casa,1,Veracruz,Edificio,Agua-Tuberia Rota,2,32073,0,Agua
2017,Casa,1,Veracruz,Contenidos,Incidente-Explosion,1,1000,0,Incidente
2017,Casa,2,Distrito Federal,Edificio,Humano-Incendio Provocado,7,0,0,Humano
2017,Casa,2,Distrito Federal,Edificio,Humano-Impacto Vehicular,2,7100,7100,Humano
2017,Casa,2,Distrito Federal,Edificio,Agua-Tuberia Rota,1,-97680,0,Agua
2017,Casa,2,Distrito Federal,Edificio,Naturaleza-Fenomeno,3,-52108,5292,Naturaleza
2017,Casa,2,Distrito Federal,Contenidos,Agua-Tuberia Rota,4,9034,24034,Agua
2017,Casa,2,Mexico,Edificio,Agua-Tuberia Rota,1,0,0,Agua
2017,Oficinas,1,Aguascalientes,Contenidos,Humano-Incendio Provocado,1,78000,78000,Humano
2017,Oficinas,1,Distrito Federal,Edificio,Naturaleza-Fenomeno,1,115919,115919,Naturaleza
2017,Oficinas,2,Aguascalientes,Edificio,Agua-Lluvia,4,-418366,213778,Agua
2017,Oficinas,2,Aguascalientes,Ambos u Otros,Naturaleza-Fenomeno,4,579884,882884,Naturaleza
2017,Oficinas,2,Jalisco,Ambos u Otros,Humano-Error,1,46630,47630,Humano
2017,Oficinas,2,Distrito Federal,Edificio,Humano-Impacto Vehicular,2,65000,65000,Humano
2017,Oficinas,2,Distrito Federal,Contenidos,Naturaleza-Fenomeno,1,1707,1707,Naturaleza
2017,Oficinas,2,Distrito Federal,Contenidos,Incidente-Explosion,2,2638,2638,Incidente
2017,Oficinas,3,Distrito Federal,Contenidos,Incidente-Explosion,4,-179254,68247,Incidente
2017,Oficinas,3,Distrito Federal,Edificio,Naturaleza-Rayo,2,903164,703164,Naturaleza
2017,Oficinas,3,Distrito Federal,Contenidos,Humano-Incendio Provocado,1,-6902,124236,Humano
2017,Oficinas,3,Distrito Federal,Contenidos,Otro-Otro,1,252310,306310,Otro
2017,Oficinas,9,Distrito Federal,Edificio,Incidente-Explosion,1,-50000,0,Incidente
2017,Oficinas,1,Distrito Federal,Edificio,Humano-Incendio Provocado,1,0,0,Humano
2017,Oficinas,1,Coahuila,Edificio,Humano-Impacto Vehicular,1,1871,1871,Humano
2017,Oficinas,1,Distrito Federal,Edificio,Humano-Incendio Provocado,1,-30000,0,Humano
2017,Oficinas,1,Mexico,Contenidos,Incidente-Corto Electrico,1,0,0,Incidente
2017,Oficinas,1,Morelos,Edificio,Otro-Otro,1,0,0,Otro
2017,Oficinas,1,Jalisco,Edificio,Naturaleza-Fenomeno,1,501362,501362,Naturaleza
2017,Oficinas,1,Sinaloa,Edificio,Incidente-Corto Electrico,4,18637,18637,Incidente
2017,Oficinas,1,Tamaulipas,Edificio,Incidente-Corto Electrico,1,9514,109514,Incidente
2017,Oficinas,2,Guanajuato,Contenidos,Humano-Impacto Vehicular,2,0,0,Humano
2017,Casa,1,Coahuila,Contenidos,Agua-No Atmosferica,1,0,0,Agua
2017,Casa,1,Baja California,Contenidos,Incidente-Corto Electrico,13,934535,935535,Incidente
2017,Casa,1,Campeche,Contenidos,Incidente-Corto Electrico,1,8650,8650,Incidente
2017,Casa,1,Coahuila,Contenidos,Incidente-Corto Electrico,8,330089,279089,Incidente
2017,Casa,1,Hidalgo,Contenidos,Agua-No Atmosferica,1,-27600,7400,Agua
2017,Casa,1,Tamaulipas,Contenidos,Incidente-Corto Electrico,9,646387,576387,Incidente
2017,Casa,3,Distrito Federal,Ambos u Otros,Agua-No Atmosferica,1,158600,158600,Agua
2017,Restaurante,1,Distrito Federal,Edificio,Humano-Impacto Vehicular,1,0,0,Humano
2017,Oficinas,3,Nuevo Leon,Edificio,Humano-Error,1,25039,24538,Humano
2017,Casa,1,Jalisco,Contenidos,Incidente-Corto Electrico,1,11556,11556,Incidente
2017,Casa,2,Distrito Federal,Edificio,Agua-No Atmosferica,1,3165,3165,Agua
2017,Casa,1,Guanajuato,Edificio,Humano-Incendio Provocado,1,0,0,Humano
2017,Casa,1,Mexico,Edificio,Naturaleza-Fenomeno,1,20965,20965,Naturaleza
2017,Casa,1,Mexico,Contenidos,Agua-Lluvia,1,0,0,Agua
2017,Casa,2,Chihuahua,Edificio,Agua-Lluvia,1,-44568,85432,Agua
2017,Casa,2,Distrito Federal,Contenidos,Incidente-Explosion,2,7500,0,Incidente
2017,Casa,2,Distrito Federal,Ambos u Otros,Agua-Tuberia Rota,1,1124,1124,Agua
2017,Casa,2,Mexico,Edificio,Agua-Tuberia Rota,1,8562,0,Agua
2017,Casa,5,Distrito Federal,Edificio,Agua-No Atmosferica,1,-7600,0,Agua
2017,Casa,7,Distrito Federal,Edificio,Agua-No Atmosferica,1,20147,20147,Agua
2017,Oficinas,1,Distrito Federal,Edificio,Agua-No Atmosferica,1,194996,174104,Agua
2017,Animal,1,Nuevo Leon,Contenidos,Caida-Maquinaria,1,-900139,0,Caida
2017,Servicios,1,Mexico,Edificio,Caida-Maquinaria,1,-2772249,0,Caida
2017,Casa,2,Baja California Sur,Edificio,Caida-Arbol,1,0,0,Caida
2017,Gas,1,Jalisco,Ambos u Otros,Humano-Incendio Provocado,1,0,0,Humano
2017,Industria,1,Nuevo Leon,Contenidos,Naturaleza-Rayo,1,0,0,Naturaleza
2017,TV,5,Mexico,Contenidos,Humano-Incendio Provocado,1,-51123,0,Humano
2017,Hotel,15,Quintana Roo,Contenidos,Incidente-Corto Electrico,1,-530,0,Incidente
2017,Casa,6,Baja California,Edificio,Agua-No Atmosferica,1,0,0,Agua
2017,Fabrica,1,Sonora,Ambos u Otros,Incidente-Corto Electrico,1,1425664,1425664,Incidente
2017,Fabrica,2,Jalisco,Contenidos,Caida-Maquinaria,1,-26407,0,Caida
2017,Industria,1,Tabasco,Contenidos,Caida-Maquinaria,3,45891,0,Caida
2017,Fabrica,1,Baja California,Ambos u Otros,Caida-Maquinaria,1,688361,0,Caida
2017,Fabrica,1,Aguascalientes,Edificio,Caida-Maquinaria,1,66018,0,Caida
2017,Fabrica,1,Aguascalientes,Edificio,Incidente-Falta de Energia,1,0,0,Incidente
2017,Industria,1,Morelos,Edificio,Incidente-Explosion,1,47213,47215,Incidente
2017,Comercio Al Por Mayor,1,Campeche,Edificio,Agua-Lluvia,1,7882030,4024224,Agua
2017,Comercio Al Por Mayor,2,Baja California Sur,Edificio,Agua-Lluvia,1,510490,515142,Agua
2017,Comercio Al Por Mayor,1,Jalisco,Contenidos,Humano-Incendio Provocado,1,-1144214,0,Humano
2017,Comercio Al Por Mayor,1,Baja California Sur,Ambos u Otros,Humano-Incendio Provocado,1,325513,0,Humano
2017,Comercio Al Por Mayor,1,Veracruz,Ambos u Otros,Humano-Incendio Provocado,1,9466,0,Humano
2017,Comercio Al Por Mayor,1,Baja California,Contenidos,Caida-Maquinaria,1,10663,10663,Caida
2017,Comercio Al Por Menor,1,Nuevo Leon,Edificio,Naturaleza-Rayo,1,-101150,65177,Naturaleza
2017,Comercio Al Por Menor,1,Nuevo Leon,Ambos u Otros,Humano-Error,1,13000,13000,Humano
2017,Comercio Al Por Menor,1,Nuevo Leon,Contenidos,Caida-Maquinaria,1,1509,1255,Caida
2017,Comercio Al Por Menor,1,Chihuahua,Edificio,Humano-Error,1,-1781,0,Humano
2017,Comercio Al Por Menor,4,Distrito Federal,Edificio,Humano-Vandalismo,1,56935,0,Humano
2017,Comercio Al Por Menor,4,Mexico,Contenidos,Humano-Vandalismo,1,343,0,Humano
2017,Comercio Al Por Menor,1,Guanajuato,Contenidos,Naturaleza-Rayo,1,-1045,0,Naturaleza
2017,Comercio Al Por Menor,7,Distrito Federal,Contenidos,Incidente-Corto Electrico,1,172370,0,Incidente
2017,Comercio Al Por Menor,1,Distrito Federal,Contenidos,Agua-Tuberia Rota,1,30001,0,Agua
2017,Comercio Al Por Menor,1,Chiapas,Ambos u Otros,Caida-Maquinaria,1,48709,48709,Caida
2017,Comercio Al Por Menor,1,Mexico,Edificio,Incidente-Corto Electrico,1,-113657,0,Incidente
2017,Comercio Al Por Menor,1,Nuevo Leon,Edificio,Agua-Tuberia Rota,2,172387,0,Agua
2017,Comercio Al Por Menor,1,Baja California,Edificio,Caida-Maquinaria,1,-66018,0,Caida
2017,Comercio Al Por Menor,1,Nuevo Leon,Edificio,Agua-Lluvia,1,-123858,0,Agua
2017,Comercio Al Por Menor,1,Distrito Federal,Contenidos,Humano-Incendio Provocado,1,-128,0,Humano
2017,Comercio Al Por Menor,2,Quintana Roo,Contenidos,Incidente-Corto Electrico,1,21997,23408,Incidente
2017,Comercio Al Por Menor,4,Mexico,Contenidos,Incidente-Explosion,1,361153,358142,Incidente
2017,Transporte,1,Distrito Federal,Edificio,Humano-Impacto Vehicular,15,12290176,1865889,Humano
2017,Servicios,3,Nuevo Leon,Ambos u Otros,Humano-Incendio Provocado,1,8120,0,Humano
2017,Servicios,3,Tamaulipas,Ambos u Otros,Incidente-Ignicion Espontanea,1,20,0,Incidente
2017,Almacenaje,1,Jalisco,Contenidos,Incidente-Falta de Energia,1,-164941,220125,Incidente
2017,Oficinas,2,Distrito Federal,Edificio,Agua-Tuberia Rota,1,6970,6970,Agua
2017,Casa,1,Chiapas,Contenidos,Incidente-Corto Electrico,2,126311,126311,Incidente
2017,Casa,1,Nuevo Leon,Edificio,Agua-No Atmosferica,1,5530,5530,Agua
2017,Casa,2,Chiapas,Contenidos,Incidente-Explosion,1,0,0,Incidente
2017,Casa,2,Nuevo Leon,Edificio,Agua-No Atmosferica,1,6903,0,Agua
2017,Casa,3,Distrito Federal,Edificio,Otro-Otro,1,1573,0,Otro
2017,Casa,3,Distrito Federal,Ambos u Otros,Agua-Lluvia,1,1750,0,Agua
2017,Casa,4,Mexico,Contenidos,Agua-Lluvia,1,16116,16116,Agua
2017,Oficinas,2,Tlaxcala,Edificio,Incidente-Corto Electrico,3,6098,6098,Incidente
2017,Casa,1,Chihuahua,Edificio,Humano-Impacto Vehicular,1,50000,0,Humano
2017,Casa,2,Distrito Federal,Contenidos,Agua-No Atmosferica,1,0,0,Agua
2017,Casa,1,Distrito Federal,Contenidos,Agua-Lluvia,1,1573,0,Agua
2017,Oficinas,3,Nuevo Leon,Ambos u Otros,Humano-Impacto Vehicular,1,2173,0,Humano
2017,Fabrica,2,Coahuila,Contenidos,Caida-Maquinaria,1,0,0,Caida
2017,Comercio Al Por Menor,2,Nuevo Leon,Edificio,Humano-Incendio Provocado,1,20004,21903,Humano
2017,Industria,1,Veracruz,Edificio,Naturaleza-Rayo,1,-20191333,3123667,Naturaleza
2017,Servicios,2,Tabasco,Contenidos,Humano-Incendio Provocado,1,-29864,0,Humano
2017,Hospital,1,Tabasco,Edificio,Naturaleza-Rayo,1,0,0,Naturaleza
2017,Comercio Al Por Menor,1,Baja California,Edificio,Incidente-Corto Electrico,1,0,0,Incidente
2017,Energia Electrica,2,Nuevo Leon,Contenidos,Agua-No Atmosferica,1,0,0,Agua
2017,Fabrica,1,Campeche,Contenidos,Naturaleza-Rayo,1,-18796,0,Naturaleza
2017,Fabrica,1,Distrito Federal,Ambos u Otros,Incidente-Explosion,1,5364874,4989505,Incidente
2017,Fabrica,1,Sonora,Edificio,Incidente-Corto Electrico,2,11735070,11583395,Incidente
2017,Fabrica,2,Sinaloa,Contenidos,Humano-Incendio Provocado,1,-2,0,Humano
2017,Animal,1,Guanajuato,Edificio,Humano-Impacto Vehicular,2,186229,0,Humano
2017,Industria,1,Baja California,Contenidos,Caida-Maquinaria,1,-86767,0,Caida
2017,Fabrica,1,Puebla,Contenidos,Agua-Tuberia Rota,1,11546,0,Agua
2017,Fabrica,1,Mexico,Edificio,Humano-Impacto Vehicular,1,37246,0,Humano
2017,Fabrica,1,Sonora,Ambos u Otros,Incidente-Ignicion Espontanea,1,150720,0,Incidente
2017,Comercio Al Por Mayor,1,Baja California,Contenidos,Naturaleza-Rayo,1,279000,278218,Naturaleza
2017,Comercio Al Por Mayor,2,Baja California,Contenidos,Agua-Tuberia Rota,1,152943,0,Agua
2017,Comercio Al Por Menor,1,Baja California,Contenidos,Naturaleza-Rayo,1,513251,523680,Naturaleza
2017,Comercio Al Por Menor,3,Distrito Federal,Edificio,Incidente-Corto Electrico,1,530100,530100,Incidente
2017,Comercio Al Por Menor,2,Mexico,Contenidos,Naturaleza-Rayo,1,1448,0,Naturaleza
2017,Comercio Al Por Menor,1,Chihuahua,Edificio,Agua-No Atmosferica,1,-6885,0,Agua
2017,Comercio Al Por Menor,1,Baja California,Ambos u Otros,Incidente-Explosion,1,25720,25720,Incidente
2017,Fabrica,6,Mexico,Contenidos,Otro-Otro,1,296999,296999,Otro
2017,Industria,1,Baja California,Edificio,Humano-Impacto Vehicular,1,12439,40068,Humano
2017,Fabrica,1,Mexico,Contenidos,Naturaleza-Rayo,1,478695,0,Naturaleza
2017,Fabrica,1,Mexico,Edificio,Incidente-Corto Electrico,1,28697489,29345971,Incidente
2017,Fabrica,2,Yucatan,Contenidos,Incidente-Explosion,1,147868,147868,Incidente
2017,Fabrica,1,Nuevo Leon,Ambos u Otros,Caida-Maquinaria,1,531291,531291,Caida
2017,Fabrica,1,Baja California,Edificio,Incidente-Corto Electrico,1,-577257,3862363,Incidente
2017,Comercio Al Por Mayor,1,Baja California,Contenidos,Incidente-Corto Electrico,1,574434,0,Incidente
2017,Comercio Al Por Mayor,3,Sinaloa,Ambos u Otros,Incidente-Explosion,1,-308800,274244,Incidente
2017,Comercio Al Por Mayor,1,Distrito Federal,Ambos u Otros,Agua-Tuberia Rota,2,17303,0,Agua
2017,Comercio Al Por Menor,2,Baja California,Ambos u Otros,Humano-Incendio Provocado,1,303692,294456,Humano
2017,Comercio Al Por Menor,3,Baja California,Edificio,Otro-Otro,1,55742,0,Otro
2017,Comercio Al Por Menor,2,Baja California,Edificio,Humano-Impacto Vehicular,1,-181,0,Humano
2017,Comercio Al Por Menor,1,Nuevo Leon,Contenidos,Incidente-Corto Electrico,1,0,0,Incidente
2017,Comercio Al Por Menor,2,Chihuahua,Edificio,Humano-Fumar,1,1508180,2364432,Humano
2017,Bancos,1,Mexico,Contenidos,Agua-Tuberia Rota,1,-19,0,Agua
2017,Servicios,3,Baja California,Edificio,Agua-Lluvia,1,0,0,Agua
2017,Escuela,1,Nuevo Leon,Ambos u Otros,Humano-Error,2,37581,27816,Humano
2017,Hotel,1,Campeche,Edificio,Naturaleza-Rayo,1,-102498,17476,Naturaleza
2017,Hotel,1,Chihuahua,Edificio,Humano-Falta de Mantenimiento,1,90795,0,Humano
2017,Hotel,1,Jalisco,Edificio,Caida-Arbol,1,-173628,0,Caida
2017,Hotel,2,Baja California,Edificio,Humano-Error,1,0,0,Humano
2017,Hotel,4,Quintana Roo,Edificio,Otro-Otro,1,0,0,Otro
2017,Hotel,5,Distrito Federal,Contenidos,Naturaleza-Rayo,1,411186,411174,Naturaleza
2017,Hotel,23,Distrito Federal,Contenidos,Naturaleza-Rayo,4,947,0,Naturaleza
2017,Restaurante,1,Quintana Roo,Ambos u Otros,Incidente-Corto Electrico,1,0,0,Incidente
2017,Restaurante,1,Baja California,Contenidos,Naturaleza-Rayo,2,568341,0,Naturaleza
2017,Restaurante,1,Chiapas,Edificio,Caida-Maquinaria,1,-66018,0,Caida
2017,Restaurante,1,Chihuahua,Edificio,Humano-Vandalismo,1,0,0,Humano
2017,Restaurante,1,Veracruz,Ambos u Otros,Caida-Maquinaria,3,32570,32326,Caida
2017,Restaurante,2,Chihuahua,Ambos u Otros,Caida-Maquinaria,1,72676,72663,Caida
2017,Restaurante,2,Guerrero,Edificio,Caida-Maquinaria,1,66018,0,Caida
2017,Restaurante,2,Sinaloa,Edificio,Otro-Otro,1,-1972,0,Otro
2017,Servicios,1,Sinaloa,Contenidos,Naturaleza-Rayo,1,1110730,0,Naturaleza
2017,Casa,1,Baja California,Edificio,Incidente-Explosion,2,83994,211767,Incidente
2017,TV,1,Tamaulipas,Contenidos,Agua-Lluvia,1,0,0,Agua
2017,TV,2,Baja California,Ambos u Otros,Humano-Incendio Provocado,1,23945,23522,Humano
2017,Bancos,1,Distrito Federal,Edificio,Incidente-Explosion,1,50056,98199,Incidente
2017,Bancos,1,Distrito Federal,Edificio,Agua-Lluvia,1,18,0,Agua
2017,Bancos,1,Jalisco,Edificio,Caida-Maquinaria,1,66018,0,Caida
2017,Casa,1,Distrito Federal,Ambos u Otros,Incidente-Corto Electrico,1,79423,0,Incidente
2017,Oficinas,2,Yucatan,Contenidos,Caida-Maquinaria,1,-66018,0,Caida
2017,Servicios,1,Nuevo Leon,Edificio,Naturaleza-Fenomeno,1,0,0,Naturaleza
2017,Oficinas,3,Distrito Federal,Contenidos,Naturaleza-Fenomeno,1,0,0,Naturaleza
2017,Servicios,1,Nuevo Leon,Edificio,Caida-Maquinaria,1,0,0,Caida
2017,Servicios,2,Nuevo Leon,Edificio,Agua-Lluvia,1,0,0,Agua
2017,Recreativo,1,Jalisco,Edificio,"Incidente-Rotura de Techo, Vidrios o Paredes",1,8617,0,Incidente
2017,Recreativo,1,Distrito Federal,Contenidos,Caida-Maquinaria,1,0,0,Caida
2017,Hotel,2,Quintana Roo,Contenidos,Agua-Lluvia,1,2336586,2336586,Agua
2017,Hotel,14,Jalisco,Contenidos,Incidente-Ignicion Espontanea,1,439984,417181,Incidente
2017,Restaurante,3,Chihuahua,Edificio,Naturaleza-Rayo,1,501483,501483,Naturaleza
2017,Casa,1,Aguascalientes,Edificio,Caida-Maquinaria,1,-66018,0,Caida
2017,Casa,1,Nuevo Leon,Contenidos,Caida-Maquinaria,1,-66018,0,Caida
2017,Casa,1,Baja California,Edificio,Caida-Maquinaria,2,-109401,0,Caida
2017,Casa,1,Baja California Sur,Edificio,Agua-Tuberia Rota,1,37545,39995,Agua
2017,Casa,1,Baja California Sur,Contenidos,Incidente-Explosion,1,129543,0,Incidente
2017,Casa,1,Distrito Federal,Edificio,Agua-Tuberia Rota,3,1117,0,Agua
2017,Casa,1,Guerrero,Edificio,Agua-Tuberia Rota,1,2652,0,Agua
2017,Casa,1,Veracruz,Edificio,Caida-Maquinaria,2,-675836,78656,Caida
2017,Casa,2,Jalisco,Contenidos,Agua-Tuberia Rota,2,-151006,55188,Agua
2017,Casa,2,Sonora,Edificio,Humano-Incendio Provocado,1,0,8329,Humano
2017,Casa,5,Baja California,Edificio,Caida-Maquinaria,1,129072,129072,Caida
2017,Casa,6,Mexico,Contenidos,Naturaleza-Rayo,1,1228,1228,Naturaleza
2017,Casa,20,Mexico,Edificio,Caida-Maquinaria,1,0,0,Caida
2017,Casa,10,Nayarit,Contenidos,Incidente-Corto Electrico,1,1750,0,Incidente
2017,Oficinas,1,Distrito Federal,Edificio,Incidente-Falta de Energia,1,103843,103843,Incidente
2017,Oficinas,1,Distrito Federal,Edificio,Agua-No Atmosferica,1,63290,0,Agua
2017,Oficinas,1,Veracruz,Edificio,Naturaleza-Rayo,1,39301,54717,Naturaleza
2017,Oficinas,2,Michoacan,Edificio,Incidente-Corto Electrico,1,110222,110222,Incidente
2017,Oficinas,2,Nuevo Leon,Contenidos,Caida-Arbol,1,1039406,1039406,Caida
2017,Oficinas,3,Tamaulipas,Contenidos,Naturaleza-Rayo,1,41350,0,Naturaleza
2017,Oficinas,19,Distrito Federal,Edificio,Agua-No Atmosferica,1,-58638,67848,Agua
2017,Oficinas,4,Distrito Federal,Edificio,Humano-Impacto Vehicular,1,-96,0,Humano
2017,Oficinas,1,Mexico,Edificio,Naturaleza-Fenomeno,1,-65,0,Naturaleza
2017,Comercio Al Por Menor,1,Jalisco,Edificio,Humano-Impacto Vehicular,2,680,0,Humano
2017,Comercio Al Por Menor,1,Chiapas,Contenidos,Humano-Vandalismo,1,567998,0,Humano
2017,Comercio Al Por Menor,2,Baja California,Edificio,Incidente-Corto Electrico,1,24,0,Incidente
2017,Almacenaje,2,Distrito Federal,Contenidos,Naturaleza-Rayo,1,10507,0,Naturaleza
2017,TV,1,Tamaulipas,Ambos u Otros,Agua-No Atmosferica,1,0,0,Agua
2017,Servicios,1,Baja California,Contenidos,Incidente-Corto Electrico,1,-3666223,989502,Incidente
2017,Escuela,1,Nuevo Leon,Edificio,Agua-No Atmosferica,2,0,0,Agua
2017,Escuela,4,Nuevo Leon,Edificio,Agua-No Atmosferica,1,32612,34328,Agua
2017,Escuela,1,Coahuila,Edificio,Naturaleza-Rayo,1,119405,0,Naturaleza
2017,Hospital,1,Distrito Federal,Contenidos,Naturaleza-Rayo,2,-2105,0,Naturaleza
2017,Hotel,1,Quintana Roo,Contenidos,Incidente-Corto Electrico,1,-92392,0,Incidente
2017,Hotel,1,Sinaloa,Edificio,Naturaleza-Fenomeno,1,357292,0,Naturaleza
2017,Hotel,23,Guerrero,Edificio,Naturaleza-Rayo,1,-14014,0,Naturaleza
2017,Restaurante,1,Distrito Federal,Ambos u Otros,Humano-Error,2,22660,0,Humano
2017,Restaurante,1,Sinaloa,Contenidos,Naturaleza-Rayo,1,-1279072,0,Naturaleza
2017,Restaurante,2,Chihuahua,Contenidos,Caida-Maquinaria,1,887848,887844,Caida
2017,Restaurante,1,Puebla,Ambos u Otros,Humano-Incendio Provocado,1,19,0,Humano
2017,Servicios,1,Sinaloa,Ambos u Otros,Humano-Error,1,1482,0,Humano
2017,Bares,1,Guanajuato,Edificio,Humano-Impacto Vehicular,1,0,0,Humano
2017,Casa,1,Baja California,Edificio,Caida-Maquinaria,1,18862,0,Caida
2017,Casa,1,Baja California,Edificio,Humano-Incendio Provocado,1,-1,1826,Humano
2017,Casa,1,Baja California,Edificio,Naturaleza-Fenomeno,1,-13333,0,Naturaleza
2017,Casa,1,Baja California,Contenidos,Agua-Tuberia Rota,1,42973,37189,Agua
2017,Casa,1,Baja California Sur,Edificio,Humano-Incendio Provocado,1,10565,0,Humano
2017,Casa,1,Mexico,Edificio,Agua-Tuberia Rota,2,613,0,Agua
2017,Casa,1,Morelos,Contenidos,Naturaleza-Rayo,1,35,0,Naturaleza
2017,Casa,1,Queretaro,Ambos u Otros,Humano-Error,1,798,5025,Humano
2017,Casa,2,Baja California Sur,Edificio,Agua-Lluvia,1,19823,0,Agua
2017,Casa,2,Baja California Sur,Contenidos,Incidente-Explosion,1,6100,6100,Incidente
2017,Casa,2,Baja California Sur,Ambos u Otros,Agua-Lluvia,3,61839,41205,Agua
2017,Casa,2,Nayarit,Edificio,Humano-Falta de Mantenimiento,1,-74734,0,Humano
2017,Casa,5,Mexico,Edificio,Agua-Tuberia Rota,1,74918,74918,Agua
2017,Casa,6,Distrito Federal,Edificio,Caida-Maquinaria,1,-66018,0,Caida
2017,Casa,9,Baja California,Edificio,Humano-Falta de Mantenimiento,2,7126,0,Humano
2017,Casa,17,Baja California,Edificio,Agua-Tuberia Rota,1,2801,2801,Agua
2017,Casa,30,Guerrero,Edificio,Incidente-Corto Electrico,1,-8,0,Incidente
2017,Casa,1,Baja California,Edificio,Agua-Tuberia Rota,1,46557,0,Agua
2017,Casa,1,Baja California,Edificio,Incidente-Ignicion Espontanea,1,59987,0,Incidente
2017,Casa,2,Baja California,Contenidos,Agua-Tuberia Rota,1,0,0,Agua
2017,Oficinas,1,Nayarit,Contenidos,Incidente-Explosion,1,-908,178599,Incidente
2017,Oficinas,7,Distrito Federal,Edificio,Agua-No Atmosferica,1,11627,26428,Agua
